Year,Month,Day,Week Number,Corridor,Workday,Station,Period,Ridership,N_trains,Covid19
2020,October,29,44,Corridor_3,y,Station_3,AM Peak,307,6,1
2020,October,29,44,Corridor_3,y,Station_3,Evening,461,8,1
2020,October,29,44,Corridor_3,y,Station_3,Midday,490,12,1
2020,October,29,44,Corridor_3,y,Station_3,PM Peak,1096,8,1
2020,October,29,44,Corridor_3,y,Station_15,AM Peak,292,2,1
2020,October,29,44,Corridor_5,y,Station_19,AM Peak,468,4,1
2020,October,29,44,Corridor_5,y,Station_19,Midday,64,1,1
2020,October,29,44,Corridor_5,y,Station_3,Evening,36,1,1
2020,October,29,44,Corridor_5,y,Station_3,PM Peak,524,4,1
2020,October,29,44,Corridor_6,y,Station_20,AM Peak,95,3,1
2020,October,29,44,Corridor_6,y,Station_20,Midday,35,1,1
2020,October,29,44,Corridor_6,y,Station_3,Evening,16,1,1
2020,October,29,44,Corridor_6,y,Station_3,PM Peak,126,3,1
2020,October,29,44,Corridor_7,y,Station_24,Evening,12,4,1
2020,October,29,44,Corridor_7,y,Station_24,Midday,76,5,1
2020,October,29,44,Corridor_7,y,Station_24,PM Peak,21,2,1
2020,October,29,44,Corridor_7,y,Station_21,AM Peak,246,4,1
2020,October,29,44,Corridor_7,y,Station_21,Midday,52,1,1
2020,October,29,44,Corridor_7,y,Station_3,Evening,101,6,1
2020,October,29,44,Corridor_7,y,Station_3,Midday,48,6,1
2020,October,29,44,Corridor_7,y,Station_3,PM Peak,264,4,1
2020,October,30,44,Corridor_1,y,Station_1,AM Peak,339,3,1
2020,October,30,44,Corridor_1,y,Station_1,Evening,15,1,1
2020,October,30,44,Corridor_1,y,Station_1,Midday,60,1,1
2020,October,30,44,Corridor_1,y,Station_2,Evening,23,2,1
2020,October,30,44,Corridor_1,y,Station_2,Midday,63,5,1
2020,October,30,44,Corridor_1,y,Station_2,PM Peak,14,1,1
2020,October,30,44,Corridor_1,y,Station_6,AM Peak,61,1,1
2020,October,30,44,Corridor_1,y,Station_3,Evening,81,5,1
2020,October,30,44,Corridor_1,y,Station_3,Midday,147,6,1
2020,October,30,44,Corridor_1,y,Station_3,PM Peak,440,4,1
2020,October,30,44,Corridor_4,y,Station_7,AM Peak,33,1,1
2020,October,30,44,Corridor_4,y,Station_8,AM Peak,183,2,1
2020,October,30,44,Corridor_4,y,Station_9,AM Peak,243,2,1
2020,October,30,44,Corridor_4,y,Station_9,Evening,23,1,1
2020,October,30,44,Corridor_4,y,Station_9,Midday,87,1,1
2020,October,30,44,Corridor_4,y,Station_11,Evening,55,3,1
2020,October,30,44,Corridor_4,y,Station_11,Midday,176,5,1
2020,October,30,44,Corridor_4,y,Station_11,PM Peak,61,2,1
2020,October,30,44,Corridor_4,y,Station_3,AM Peak,32,2,1
2020,October,30,44,Corridor_4,y,Station_3,Evening,207,5,1
2020,October,30,44,Corridor_4,y,Station_3,Midday,134,6,1
2020,October,30,44,Corridor_4,y,Station_3,PM Peak,545,5,1
2020,October,30,44,Corridor_2,y,Station_5,AM Peak,1087,7,1
2020,October,30,44,Corridor_2,y,Station_5,Evening,299,8,1
2020,October,30,44,Corridor_2,y,Station_5,Midday,713,12,1
2020,October,30,44,Corridor_2,y,Station_5,PM Peak,296,6,1
2020,October,30,44,Corridor_2,y,Station_3,AM Peak,157,6,1
2020,October,30,44,Corridor_2,y,Station_3,Evening,590,8,1
2020,October,30,44,Corridor_2,y,Station_3,Midday,484,12,1
2020,October,30,44,Corridor_2,y,Station_3,PM Peak,1116,7,1
2020,October,30,44,Corridor_3,y,Station_4,AM Peak,375,4,1
2020,October,30,44,Corridor_3,y,Station_4,Evening,523,8,1
2020,October,30,44,Corridor_3,y,Station_4,Midday,701,12,1
2020,October,30,44,Corridor_3,y,Station_4,PM Peak,417,6,1
2020,October,30,44,Corridor_3,y,Station_17,AM Peak,207,2,1
2020,October,30,44,Corridor_3,y,Station_3,AM Peak,257,6,1
2020,October,30,44,Corridor_3,y,Station_3,Evening,531,8,1
2020,October,30,44,Corridor_3,y,Station_3,Midday,585,12,1
2020,October,30,44,Corridor_3,y,Station_3,PM Peak,1036,8,1
2020,October,30,44,Corridor_3,y,Station_15,AM Peak,243,2,1
2020,October,30,44,Corridor_5,y,Station_19,AM Peak,413,4,1
2020,October,30,44,Corridor_5,y,Station_19,Midday,71,1,1
2020,October,30,44,Corridor_5,y,Station_3,Evening,49,1,1
2020,October,30,44,Corridor_5,y,Station_3,PM Peak,461,4,1
2020,October,30,44,Corridor_6,y,Station_20,AM Peak,78,3,1
2020,October,30,44,Corridor_6,y,Station_20,Midday,42,1,1
2020,October,30,44,Corridor_6,y,Station_3,Evening,11,1,1
2020,October,30,44,Corridor_6,y,Station_3,PM Peak,109,3,1
2020,October,30,44,Corridor_7,y,Station_24,Evening,21,4,1
2020,October,30,44,Corridor_7,y,Station_24,Midday,74,5,1
2020,October,30,44,Corridor_7,y,Station_24,PM Peak,33,2,1
2020,October,30,44,Corridor_7,y,Station_21,AM Peak,224,4,1
2020,October,30,44,Corridor_7,y,Station_21,Midday,48,1,1
2020,October,30,44,Corridor_7,y,Station_3,Evening,121,6,1
2020,October,30,44,Corridor_7,y,Station_3,Midday,54,6,1
2020,October,30,44,Corridor_7,y,Station_3,PM Peak,226,4,1
2020,October,31,44,Corridor_1,n,Station_1,Weekend/Holiday,143,5,1
2020,October,31,44,Corridor_1,n,Station_2,Weekend/Holiday,84,8,1
2020,October,31,44,Corridor_1,n,Station_6,Weekend/Holiday,30,2,1
2020,October,31,44,Corridor_1,n,Station_3,Weekend/Holiday,278,14,1
2020,October,31,44,Corridor_2,n,Station_5,Weekend/Holiday,1084,19,1
2020,October,31,44,Corridor_2,n,Station_3,Weekend/Holiday,1051,19,1
2020,October,31,44,Corridor_3,n,Station_4,Weekend/Holiday,1176,19,1
2020,October,31,44,Corridor_3,n,Station_23,Weekend/Holiday,199,4,1
2020,October,31,44,Corridor_3,n,Station_3,Weekend/Holiday,1549,23,1
2020,October,31,44,Corridor_7,n,Station_24,Weekend/Holiday,121,12,1
2020,October,31,44,Corridor_7,n,Station_21,Weekend/Holiday,33,3,1
2020,October,31,44,Corridor_7,n,Station_3,Weekend/Holiday,155,15,1
2020,November,1,44,Corridor_1,n,Station_1,Weekend/Holiday,161,5,1
2020,November,1,44,Corridor_1,n,Station_2,Weekend/Holiday,70,8,1
2020,November,1,44,Corridor_1,n,Station_6,Weekend/Holiday,20,2,1
2020,November,1,44,Corridor_1,n,Station_3,Weekend/Holiday,176,14,1
2020,November,1,44,Corridor_2,n,Station_5,Weekend/Holiday,871,19,1
2020,November,1,44,Corridor_2,n,Station_3,Weekend/Holiday,763,19,1
2020,November,1,44,Corridor_3,n,Station_4,Weekend/Holiday,983,19,1
2020,November,1,44,Corridor_3,n,Station_23,Weekend/Holiday,201,4,1
2020,November,1,44,Corridor_3,n,Station_3,Weekend/Holiday,930,23,1
2020,November,1,44,Corridor_7,n,Station_24,Weekend/Holiday,88,12,1
2020,November,1,44,Corridor_7,n,Station_21,Weekend/Holiday,16,3,1
2020,November,1,44,Corridor_7,n,Station_3,Weekend/Holiday,94,15,1
2020,November,2,45,Corridor_1,y,Station_1,AM Peak,402,3,1
2020,November,2,45,Corridor_1,y,Station_1,Evening,8,1,1
2020,November,2,45,Corridor_1,y,Station_1,Midday,66,1,1
2020,November,2,45,Corridor_1,y,Station_2,Evening,17,2,1
2020,November,2,45,Corridor_1,y,Station_2,Midday,65,5,1
2020,November,2,45,Corridor_1,y,Station_2,PM Peak,11,1,1
2020,November,2,45,Corridor_1,y,Station_6,AM Peak,60,1,1
2020,November,2,45,Corridor_1,y,Station_3,Evening,63,5,1
2020,November,2,45,Corridor_1,y,Station_3,Midday,119,6,1
2020,November,2,45,Corridor_1,y,Station_3,PM Peak,466,4,1
2020,November,2,45,Corridor_4,y,Station_7,AM Peak,37,1,1
2020,November,2,45,Corridor_4,y,Station_8,AM Peak,219,2,1
2020,November,2,45,Corridor_4,y,Station_9,AM Peak,293,2,1
2020,November,2,45,Corridor_4,y,Station_9,Evening,23,1,1
2020,November,2,45,Corridor_4,y,Station_9,Midday,85,1,1
2020,November,2,45,Corridor_4,y,Station_11,Evening,27,3,1
2020,November,2,45,Corridor_4,y,Station_11,Midday,139,5,1
2020,November,2,45,Corridor_4,y,Station_11,PM Peak,36,2,1
2020,November,2,45,Corridor_4,y,Station_3,AM Peak,30,2,1
2020,November,2,45,Corridor_4,y,Station_3,Evening,148,5,1
2020,November,2,45,Corridor_4,y,Station_3,Midday,112,6,1
2020,November,2,45,Corridor_4,y,Station_3,PM Peak,520,5,1
2020,November,2,45,Corridor_2,y,Station_5,AM Peak,1390,7,1
2020,November,2,45,Corridor_2,y,Station_5,Evening,218,8,1
2020,November,2,45,Corridor_2,y,Station_5,Midday,579,12,1
2020,November,2,45,Corridor_2,y,Station_5,PM Peak,209,6,1
2020,November,2,45,Corridor_2,y,Station_3,AM Peak,156,6,1
2020,November,2,45,Corridor_2,y,Station_3,Evening,479,8,1
2020,November,2,45,Corridor_2,y,Station_3,Midday,383,12,1
2020,November,2,45,Corridor_2,y,Station_3,PM Peak,1268,7,1
2020,November,2,45,Corridor_3,y,Station_4,AM Peak,463,4,1
2020,November,2,45,Corridor_3,y,Station_4,Evening,367,8,1
2020,November,2,45,Corridor_3,y,Station_4,Midday,640,12,1
2020,November,2,45,Corridor_3,y,Station_4,PM Peak,295,6,1
2020,November,2,45,Corridor_3,y,Station_17,AM Peak,242,2,1
2020,November,2,45,Corridor_3,y,Station_3,AM Peak,311,6,1
2020,November,2,45,Corridor_3,y,Station_3,Evening,376,8,1
2020,November,2,45,Corridor_3,y,Station_3,Midday,439,12,1
2020,November,2,45,Corridor_3,y,Station_3,PM Peak,1037,8,1
2020,November,2,45,Corridor_3,y,Station_15,AM Peak,279,2,1
2020,November,2,45,Corridor_5,y,Station_19,AM Peak,465,4,1
2020,November,2,45,Corridor_5,y,Station_19,Midday,56,1,1
2020,November,2,45,Corridor_5,y,Station_3,Evening,35,1,1
2020,November,2,45,Corridor_5,y,Station_3,PM Peak,510,4,1
2020,November,2,45,Corridor_6,y,Station_20,AM Peak,88,3,1
2020,November,2,45,Corridor_6,y,Station_20,Midday,35,1,1
2020,November,2,45,Corridor_6,y,Station_3,PM Peak,79,2,1
2020,November,2,45,Corridor_7,y,Station_24,Evening,20,4,1
2020,November,2,45,Corridor_7,y,Station_24,Midday,74,5,1
2020,November,2,45,Corridor_7,y,Station_24,PM Peak,15,2,1
2020,November,2,45,Corridor_7,y,Station_21,AM Peak,251,4,1
2020,November,2,45,Corridor_7,y,Station_21,Midday,63,1,1
2020,November,2,45,Corridor_7,y,Station_3,Evening,104,6,1
2020,November,2,45,Corridor_7,y,Station_3,Midday,47,6,1
2020,November,2,45,Corridor_7,y,Station_3,PM Peak,267,4,1
2020,November,3,45,Corridor_1,y,Station_1,AM Peak,413,3,1
2020,November,3,45,Corridor_1,y,Station_1,Evening,4,1,1
2020,November,3,45,Corridor_1,y,Station_1,Midday,60,1,1
2020,November,3,45,Corridor_1,y,Station_2,Evening,16,2,1
2020,November,3,45,Corridor_1,y,Station_2,Midday,68,5,1
2020,November,3,45,Corridor_1,y,Station_2,PM Peak,13,1,1
2020,November,3,45,Corridor_1,y,Station_6,AM Peak,72,1,1
2020,November,3,45,Corridor_1,y,Station_3,Evening,70,5,1
2020,November,3,45,Corridor_1,y,Station_3,Midday,109,6,1
2020,November,3,45,Corridor_1,y,Station_3,PM Peak,487,4,1
2020,November,3,45,Corridor_4,y,Station_7,AM Peak,36,1,1
2020,November,3,45,Corridor_4,y,Station_8,AM Peak,230,2,1
2020,November,3,45,Corridor_4,y,Station_9,AM Peak,301,2,1
2020,November,3,45,Corridor_4,y,Station_9,Evening,15,1,1
2020,November,3,45,Corridor_4,y,Station_9,Midday,72,1,1
2020,November,3,45,Corridor_4,y,Station_11,Evening,28,3,1
2020,November,3,45,Corridor_4,y,Station_11,Midday,130,5,1
2020,November,3,45,Corridor_4,y,Station_11,PM Peak,41,2,1
2020,November,3,45,Corridor_4,y,Station_3,AM Peak,37,2,1
2020,November,3,45,Corridor_4,y,Station_3,Evening,137,5,1
2020,November,3,45,Corridor_4,y,Station_3,Midday,118,6,1
2020,November,3,45,Corridor_4,y,Station_3,PM Peak,569,5,1
2020,November,3,45,Corridor_2,y,Station_5,AM Peak,1465,7,1
2020,November,3,45,Corridor_2,y,Station_5,Evening,191,8,1
2020,November,3,45,Corridor_2,y,Station_5,Midday,631,12,1
2020,November,3,45,Corridor_2,y,Station_5,PM Peak,203,6,1
2020,November,3,45,Corridor_2,y,Station_3,AM Peak,153,6,1
2020,November,3,45,Corridor_2,y,Station_3,Evening,513,8,1
2020,November,3,45,Corridor_2,y,Station_3,Midday,389,12,1
2020,November,3,45,Corridor_2,y,Station_3,PM Peak,1346,7,1
2020,November,3,45,Corridor_3,y,Station_4,AM Peak,477,4,1
2020,November,3,45,Corridor_3,y,Station_4,Evening,323,8,1
2020,November,3,45,Corridor_3,y,Station_4,Midday,649,12,1
2020,November,3,45,Corridor_3,y,Station_4,PM Peak,308,6,1
2020,November,3,45,Corridor_3,y,Station_17,AM Peak,260,2,1
2020,November,3,45,Corridor_3,y,Station_3,AM Peak,281,6,1
2020,November,3,45,Corridor_3,y,Station_3,Evening,406,8,1
2020,November,3,45,Corridor_3,y,Station_3,Midday,436,12,1
2020,November,3,45,Corridor_3,y,Station_3,PM Peak,1136,8,1
2020,November,3,45,Corridor_3,y,Station_15,AM Peak,306,2,1
2020,November,3,45,Corridor_5,y,Station_19,AM Peak,495,4,1
2020,November,3,45,Corridor_5,y,Station_19,Midday,65,1,1
2020,November,3,45,Corridor_5,y,Station_3,Evening,45,1,1
2020,November,3,45,Corridor_5,y,Station_3,PM Peak,533,4,1
2020,November,3,45,Corridor_6,y,Station_20,AM Peak,111,3,1
2020,November,3,45,Corridor_6,y,Station_20,Midday,40,1,1
2020,November,3,45,Corridor_6,y,Station_3,Evening,19,1,1
2020,November,3,45,Corridor_6,y,Station_3,PM Peak,137,3,1
2020,November,3,45,Corridor_7,y,Station_24,Evening,13,4,1
2020,November,3,45,Corridor_7,y,Station_24,Midday,69,5,1
2020,November,3,45,Corridor_7,y,Station_24,PM Peak,13,2,1
2020,November,3,45,Corridor_7,y,Station_21,AM Peak,267,4,1
2020,November,3,45,Corridor_7,y,Station_21,Midday,46,1,1
2020,November,3,45,Corridor_7,y,Station_3,Evening,105,6,1
2020,November,3,45,Corridor_7,y,Station_3,Midday,50,6,1
2020,November,3,45,Corridor_7,y,Station_3,PM Peak,281,4,1
2020,November,4,45,Corridor_1,y,Station_1,AM Peak,390,3,1
2020,November,4,45,Corridor_1,y,Station_1,Evening,4,1,1
2020,November,4,45,Corridor_1,y,Station_1,Midday,58,1,1
2020,November,4,45,Corridor_1,y,Station_2,Evening,12,2,1
2020,November,4,45,Corridor_1,y,Station_2,Midday,39,3,1
2020,November,4,45,Corridor_1,y,Station_6,AM Peak,76,1,1
2020,November,4,45,Corridor_1,y,Station_3,Evening,68,5,1
2020,November,4,45,Corridor_1,y,Station_3,Midday,112,3,1
2020,November,4,45,Corridor_1,y,Station_3,PM Peak,469,4,1
2020,November,4,45,Corridor_4,y,Station_7,AM Peak,36,1,1
2020,November,4,45,Corridor_4,y,Station_8,AM Peak,215,2,1
2020,November,4,45,Corridor_4,y,Station_9,AM Peak,294,2,1
2020,November,4,45,Corridor_4,y,Station_9,Evening,21,1,1
2020,November,4,45,Corridor_4,y,Station_9,Midday,90,1,1
2020,November,4,45,Corridor_4,y,Station_11,Evening,38,3,1
2020,November,4,45,Corridor_4,y,Station_11,Midday,165,5,1
2020,November,4,45,Corridor_4,y,Station_11,PM Peak,52,2,1
2020,November,4,45,Corridor_4,y,Station_3,AM Peak,30,2,1
2020,November,4,45,Corridor_4,y,Station_3,Evening,169,5,1
2020,November,4,45,Corridor_4,y,Station_3,Midday,112,6,1
2020,November,4,45,Corridor_4,y,Station_3,PM Peak,557,5,1
2020,November,4,45,Corridor_2,y,Station_5,AM Peak,1413,7,1
2020,November,4,45,Corridor_2,y,Station_5,Evening,217,8,1
2020,November,4,45,Corridor_2,y,Station_5,Midday,596,12,1
2020,November,4,45,Corridor_2,y,Station_5,PM Peak,251,6,1
2020,November,4,45,Corridor_2,y,Station_3,AM Peak,170,6,1
2020,November,4,45,Corridor_2,y,Station_3,Evening,508,8,1
2020,November,4,45,Corridor_2,y,Station_3,Midday,405,12,1
2020,November,4,45,Corridor_2,y,Station_3,PM Peak,1300,7,1
2020,November,4,45,Corridor_3,y,Station_4,AM Peak,450,4,1
2020,November,4,45,Corridor_3,y,Station_4,Evening,363,8,1
2020,November,4,45,Corridor_3,y,Station_4,Midday,743,12,1
2020,November,4,45,Corridor_3,y,Station_4,PM Peak,310,6,1
2020,November,4,45,Corridor_3,y,Station_17,AM Peak,228,2,1
2020,November,4,45,Corridor_3,y,Station_3,AM Peak,297,6,1
2020,November,4,45,Corridor_3,y,Station_3,Evening,441,8,1
2020,November,4,45,Corridor_3,y,Station_3,Midday,477,12,1
2020,November,4,45,Corridor_3,y,Station_3,PM Peak,1071,8,1
2020,November,4,45,Corridor_3,y,Station_15,AM Peak,277,2,1
2020,November,4,45,Corridor_5,y,Station_19,AM Peak,493,4,1
2020,November,4,45,Corridor_5,y,Station_19,Midday,59,1,1
2020,November,4,45,Corridor_5,y,Station_3,Evening,45,1,1
2020,November,4,45,Corridor_5,y,Station_3,PM Peak,531,4,1
2020,November,4,45,Corridor_6,y,Station_20,AM Peak,98,3,1
2020,November,4,45,Corridor_6,y,Station_20,Midday,34,1,1
2020,November,4,45,Corridor_6,y,Station_3,Evening,18,1,1
2020,November,4,45,Corridor_6,y,Station_3,PM Peak,116,3,1
2020,November,4,45,Corridor_7,y,Station_24,Evening,14,4,1
2020,November,4,45,Corridor_7,y,Station_24,Midday,68,5,1
2020,November,4,45,Corridor_7,y,Station_24,PM Peak,24,2,1
2020,November,4,45,Corridor_7,y,Station_21,AM Peak,285,4,1
2020,November,4,45,Corridor_7,y,Station_21,Midday,50,1,1
2020,November,4,45,Corridor_7,y,Station_3,Evening,111,6,1
2020,November,4,45,Corridor_7,y,Station_3,Midday,62,6,1
2020,November,4,45,Corridor_7,y,Station_3,PM Peak,274,4,1
2020,November,5,45,Corridor_1,y,Station_1,AM Peak,408,3,1
2020,November,5,45,Corridor_1,y,Station_1,Evening,13,1,1
2020,November,5,45,Corridor_1,y,Station_1,Midday,66,1,1
2020,November,5,45,Corridor_1,y,Station_2,Evening,16,2,1
2020,November,5,45,Corridor_1,y,Station_2,Midday,69,5,1
2020,November,5,45,Corridor_1,y,Station_2,PM Peak,15,1,1
2020,November,5,45,Corridor_1,y,Station_6,AM Peak,78,1,1
2020,November,5,45,Corridor_1,y,Station_3,Evening,92,5,1
2020,November,5,45,Corridor_1,y,Station_3,Midday,119,6,1
2020,November,5,45,Corridor_1,y,Station_3,PM Peak,455,4,1
2020,November,5,45,Corridor_4,y,Station_7,AM Peak,41,1,1
2020,November,5,45,Corridor_4,y,Station_8,AM Peak,223,2,1
2020,November,5,45,Corridor_4,y,Station_9,AM Peak,305,2,1
2020,November,5,45,Corridor_4,y,Station_9,Evening,13,1,1
2020,November,5,45,Corridor_4,y,Station_9,Midday,74,1,1
2020,November,5,45,Corridor_4,y,Station_11,Evening,32,3,1
2020,November,5,45,Corridor_4,y,Station_11,Midday,157,5,1
2020,November,5,45,Corridor_4,y,Station_11,PM Peak,56,2,1
2020,November,5,45,Corridor_4,y,Station_3,AM Peak,42,2,1
2020,November,5,45,Corridor_4,y,Station_3,Evening,167,5,1
2020,November,5,45,Corridor_4,y,Station_3,Midday,124,6,1
2020,November,5,45,Corridor_4,y,Station_3,PM Peak,585,5,1
2020,November,5,45,Corridor_2,y,Station_5,AM Peak,1426,7,1
2020,November,5,45,Corridor_2,y,Station_5,Evening,228,8,1
2020,November,5,45,Corridor_2,y,Station_5,Midday,659,12,1
2020,November,5,45,Corridor_2,y,Station_5,PM Peak,247,6,1
2020,November,5,45,Corridor_2,y,Station_3,AM Peak,158,6,1
2020,November,5,45,Corridor_2,y,Station_3,Evening,575,8,1
2020,November,5,45,Corridor_2,y,Station_3,Midday,437,12,1
2020,November,5,45,Corridor_2,y,Station_3,PM Peak,1275,7,1
2020,November,5,45,Corridor_3,y,Station_4,AM Peak,470,4,1
2020,November,5,45,Corridor_3,y,Station_4,Evening,398,8,1
2020,November,5,45,Corridor_3,y,Station_4,Midday,731,12,1
2020,November,5,45,Corridor_3,y,Station_4,PM Peak,312,6,1
2020,November,5,45,Corridor_3,y,Station_17,AM Peak,244,2,1
2020,November,5,45,Corridor_3,y,Station_3,AM Peak,297,6,1
2020,November,5,45,Corridor_3,y,Station_3,Evening,521,8,1
2020,November,5,45,Corridor_3,y,Station_3,Midday,460,12,1
2020,November,5,45,Corridor_3,y,Station_3,PM Peak,1095,8,1
2020,November,5,45,Corridor_3,y,Station_15,AM Peak,319,2,1
2020,November,5,45,Corridor_5,y,Station_19,AM Peak,487,4,1
2020,November,5,45,Corridor_5,y,Station_19,Midday,72,1,1
2020,November,5,45,Corridor_5,y,Station_3,Evening,47,1,1
2020,November,5,45,Corridor_5,y,Station_3,PM Peak,525,4,1
2020,November,5,45,Corridor_6,y,Station_20,AM Peak,95,3,1
2020,November,5,45,Corridor_6,y,Station_20,Midday,47,1,1
2020,November,5,45,Corridor_6,y,Station_3,Evening,17,1,1
2020,November,5,45,Corridor_6,y,Station_3,PM Peak,136,3,1
2020,November,5,45,Corridor_7,y,Station_24,Evening,17,4,1
2020,November,5,45,Corridor_7,y,Station_24,Midday,76,5,1
2020,November,5,45,Corridor_7,y,Station_24,PM Peak,19,2,1
2020,November,5,45,Corridor_7,y,Station_21,AM Peak,267,4,1
2020,November,5,45,Corridor_7,y,Station_21,Midday,53,1,1
2020,November,5,45,Corridor_7,y,Station_3,Evening,106,6,1
2020,November,5,45,Corridor_7,y,Station_3,Midday,45,6,1
2020,November,5,45,Corridor_7,y,Station_3,PM Peak,263,4,1
2020,November,6,45,Corridor_1,y,Station_1,AM Peak,340,3,1
2020,November,6,45,Corridor_1,y,Station_1,Evening,11,1,1
2020,November,6,45,Corridor_1,y,Station_1,Midday,75,1,1
2020,November,6,45,Corridor_1,y,Station_2,Evening,25,2,1
2020,November,6,45,Corridor_1,y,Station_2,Midday,63,4,1
2020,November,6,45,Corridor_1,y,Station_2,PM Peak,30,1,1
2020,November,6,45,Corridor_1,y,Station_6,AM Peak,53,1,1
2020,November,6,45,Corridor_1,y,Station_3,Evening,88,5,1
2020,November,6,45,Corridor_1,y,Station_3,Midday,151,6,1
2020,November,6,45,Corridor_1,y,Station_3,PM Peak,446,4,1
2020,November,6,45,Corridor_4,y,Station_7,AM Peak,36,1,1
2020,November,6,45,Corridor_4,y,Station_8,AM Peak,178,2,1
2020,November,6,45,Corridor_4,y,Station_9,AM Peak,256,2,1
2020,November,6,45,Corridor_4,y,Station_9,Evening,21,1,1
2020,November,6,45,Corridor_4,y,Station_9,Midday,83,1,1
2020,November,6,45,Corridor_4,y,Station_11,Evening,58,3,1
2020,November,6,45,Corridor_4,y,Station_11,Midday,180,5,1
2020,November,6,45,Corridor_4,y,Station_11,PM Peak,79,2,1
2020,November,6,45,Corridor_4,y,Station_3,AM Peak,35,2,1
2020,November,6,45,Corridor_4,y,Station_3,Evening,185,5,1
2020,November,6,45,Corridor_4,y,Station_3,Midday,140,6,1
2020,November,6,45,Corridor_4,y,Station_3,PM Peak,534,5,1
2020,November,6,45,Corridor_2,y,Station_5,AM Peak,1192,7,1
2020,November,6,45,Corridor_2,y,Station_5,Evening,309,7,1
2020,November,6,45,Corridor_2,y,Station_5,Midday,737,12,1
2020,November,6,45,Corridor_2,y,Station_5,PM Peak,320,6,1
2020,November,6,45,Corridor_2,y,Station_3,AM Peak,156,6,1
2020,November,6,45,Corridor_2,y,Station_3,Evening,605,7,1
2020,November,6,45,Corridor_2,y,Station_3,Midday,506,12,1
2020,November,6,45,Corridor_2,y,Station_3,PM Peak,1166,7,1
2020,November,6,45,Corridor_3,y,Station_4,AM Peak,372,4,1
2020,November,6,45,Corridor_3,y,Station_4,Evening,525,8,1
2020,November,6,45,Corridor_3,y,Station_4,Midday,747,12,1
2020,November,6,45,Corridor_3,y,Station_4,PM Peak,454,6,1
2020,November,6,45,Corridor_3,y,Station_17,AM Peak,198,2,1
2020,November,6,45,Corridor_3,y,Station_3,AM Peak,282,6,1
2020,November,6,45,Corridor_3,y,Station_3,Evening,574,8,1
2020,November,6,45,Corridor_3,y,Station_3,Midday,608,12,1
2020,November,6,45,Corridor_3,y,Station_3,PM Peak,1077,8,1
2020,November,6,45,Corridor_3,y,Station_15,AM Peak,267,2,1
2020,November,6,45,Corridor_5,y,Station_19,AM Peak,427,4,1
2020,November,6,45,Corridor_5,y,Station_19,Midday,58,1,1
2020,November,6,45,Corridor_5,y,Station_3,Evening,35,1,1
2020,November,6,45,Corridor_5,y,Station_3,PM Peak,475,4,1
